Gene	sgRNA	OMM25|beta	OMM25|z	OMM25|p-value	OMM25|fdr	OMM25|wald-p-value	OMM25|wald-fdr
ST20-MTHFS	2	0.14154	0.84713	0.47112	0.83578	0.39692	0.72433
ST3GAL1	4	-0.22697	-1.6478	0.32178	0.74048	0.09939	0.52273
ST3GAL2	5	-0.02355	-0.19769	0.96729	0.99355	0.84329	0.94265
ST3GAL3	12	0.032162	0.50457	0.52333	0.85992	0.61386	0.83856
ST3GAL4	5	0.2777	1.6139	0.013384	0.14776	0.10655	0.53173
ST3GAL5	5	0.10004	0.82478	0.39204	0.79218	0.40949	0.73193
ST3GAL6	5	-0.13165	-1.1253	0.52249	0.85919	0.26047	0.63809
ST5	5	0.090366	0.81702	0.4368	0.81816	0.41391	0.73403
ST6GAL1	9	0.18092	2.7304	0.0341	0.25907	0.0063261	0.10355
ST6GAL2	5	-0.12517	-1.4738	0.54443	0.86985	0.14054	0.56003
ST6GALNAC1	5	-0.01409	-0.13852	0.98689	0.99843	0.88983	0.95959
ST6GALNAC2	5	0.032112	0.34333	0.73625	0.94182	0.73135	0.89479
ST6GALNAC3	5	0.091036	0.56554	0.43369	0.81605	0.57171	0.81934
ST6GALNAC4	5	-0.11478	-0.83021	0.58103	0.88572	0.40642	0.73019
ST6GALNAC5	5	0.025942	0.29168	0.77035	0.95005	0.77053	0.91295
ST6GALNAC6	5	-0.021244	-0.25536	0.97945	0.99757	0.79844	0.92444
ST7	5	-0.035264	-0.29523	0.9087	0.98217	0.76782	0.91226
ST7L	5	0.075815	0.81057	0.50678	0.85219	0.41761	0.73627
ST8SIA1	5	-0.0012238	-0.016676	0.91664	0.98355	0.9867	0.9945
ST8SIA2	5	0.073648	0.52075	0.51711	0.85654	0.60254	0.83315
ST8SIA3	5	0.26853	1.7659	0.01655	0.16893	0.077417	0.49113
ST8SIA4	5	0.094616	0.65243	0.41797	0.8084	0.51412	0.78937
ST8SIA5	4	0.21597	1.2947	0.092969	0.44064	0.19543	0.59676
ST8SIA6	5	0.11727	1.0381	0.31445	0.73389	0.29921	0.66114
STAB1	5	-0.016705	-0.26481	0.99956	0.99989	0.79116	0.92176
STAB2	5	0.013325	0.11151	0.83994	0.96926	0.91121	0.96724
STAC	5	0.15971	1.2084	0.16794	0.57591	0.22691	0.61514
STAC2	5	-0.059342	-0.72035	0.80096	0.95821	0.47131	0.76684
STAC3	5	-0.15776	-1.0137	0.44541	0.82258	0.31074	0.66879
STAG1	5	-0.12028	-1.1645	0.56109	0.87722	0.2442	0.62636
STAG2	5	-0.11992	-0.8102	0.56237	0.87834	0.41783	0.73643
STAG3	5	0.038506	0.21994	0.70227	0.93184	0.82592	0.936
STAM	5	0.05333	0.38482	0.62263	0.90237	0.70037	0.88114
STAM2	5	0.062839	0.49504	0.57159	0.882	0.62057	0.84116
STAMBP	5	-0.16174	-1.2729	0.43324	0.81605	0.20306	0.60067
STAMBPL1	5	0.11437	0.83101	0.32717	0.74497	0.40597	0.73008
STAP1	5	0.1509	1.1038	0.19366	0.61448	0.26969	0.64482
STAP2	5	0.097514	1.0523	0.40481	0.80227	0.29268	0.65798
STAR	5	0.026247	0.27135	0.76847	0.95005	0.78612	0.92003
STARD10	5	0.019402	0.19073	0.80629	0.95914	0.84873	0.94478
STARD13	5	-0.044482	-0.42212	0.86693	0.97231	0.67294	0.86823
STARD3	5	0.068475	0.64881	0.54271	0.86985	0.51646	0.79029
STARD3NL	5	0.070976	0.54973	0.53066	0.86439	0.58251	0.82486
STARD4	4	0.027641	0.28504	0.80129	0.95823	0.77561	0.91457
STARD5	5	0.055168	0.45688	0.61157	0.89697	0.64776	0.85578
STARD6	5	0.16824	1.2124	0.1444	0.53553	0.22535	0.61365
STARD7	5	-0.32631	-1.9225	0.14079	0.532	0.054545	0.44543
STARD8	5	0.11541	1.488	0.32184	0.74048	0.13676	0.557
STARD9	5	-0.20436	-1.816	0.32861	0.74622	0.069363	0.48177
STAT1	5	-0.052596	-0.41001	0.83228	0.96705	0.6818	0.87195
STAT2	5	-0.12443	-1.3649	0.54643	0.87017	0.17228	0.58219
STAT3	5	0.076434	0.87358	0.504	0.85123	0.38234	0.71398
STAT4	5	0.17924	1.6646	0.1214	0.5008	0.095993	0.51741
STAT5A	5	0.0025772	0.032122	0.89748	0.97976	0.97437	0.99023
STAT5B	5	0.09881	0.94222	0.39787	0.79706	0.34608	0.69215
STAT6	5	0.010936	0.069693	0.85288	0.97009	0.94444	0.98037
STATH	3	0.21001	0.95871	0.16239	0.56898	0.3377	0.68758
STAU1	5	-0.12836	-0.97971	0.53366	0.86618	0.32723	0.68093
STAU2	5	0.10045	1.1469	0.39043	0.79156	0.25141	0.63106
STBD1	5	0.071989	0.90971	0.52582	0.86154	0.36298	0.70126
STC1	5	0.35545	1.9724	0.0013329	0.027335	0.04856	0.42343
STC2	5	0.24592	2.072	0.028879	0.23416	0.038266	0.37224
STEAP1	5	-0.036039	-0.33029	0.90603	0.98135	0.74118	0.89998
STEAP1B	3	0.13018	1.1384	0.40975	0.80438	0.25496	0.63312
STEAP2	5	0.010179	0.079158	0.85599	0.97009	0.93691	0.97856
STEAP3	5	0.11048	1.1073	0.34483	0.76084	0.26818	0.64362
STEAP4	5	0.17908	1.3946	0.12168	0.50103	0.16315	0.57571
STH	5	0.034689	0.64095	0.72109	0.93618	0.52155	0.79399
STIL	5	-0.40313	-2.1465	0.079251	0.40783	0.031833	0.33194
STIM1	5	0.21803	1.9151	0.055426	0.33876	0.055484	0.44925
STIM2	5	0.15802	1.0783	0.17211	0.58164	0.28088	0.65141
STIP1	5	-0.090643	-1.0082	0.67139	0.92058	0.31335	0.67152
STK10	4	-0.10346	-0.93699	0.63307	0.90687	0.34876	0.69337
STK11	5	-0.36392	-2.1036	0.10658	0.47092	0.035417	0.35488
STK11IP	5	0.094119	1.0115	0.42019	0.80899	0.31179	0.6697
STK16	5	-0.10915	-1.0889	0.60163	0.89235	0.27618	0.64912
STK17A	5	0.05326	0.47733	0.62301	0.90249	0.63313	0.8481
STK17B	5	0.15646	1.427	0.17672	0.58977	0.15357	0.56806
STK19	5	-0.062189	-0.81625	0.78763	0.95495	0.41436	0.73417
STK24	5	0.20272	1.0333	0.076697	0.40052	0.30146	0.66288
STK25	5	0.042407	0.42147	0.68177	0.92398	0.67341	0.8683
STK3	5	-0.3266	-1.5053	0.1404	0.53199	0.13223	0.55317
STK31	5	0.10222	1.0248	0.38298	0.78843	0.30547	0.66469
STK32A	5	-0.00068227	-0.0077313	0.9132	0.98261	0.99383	0.99732
STK32B	5	-0.043354	-0.65048	0.8716	0.97315	0.51538	0.79024
STK32C	5	0.23147	1.8828	0.041431	0.28965	0.059731	0.46378
STK33	5	0.27906	1.1292	0.012829	0.14465	0.25883	0.6365
STK35	5	0.084979	0.81778	0.46329	0.83187	0.41348	0.73383
STK36	5	-0.050007	-0.55512	0.84389	0.97009	0.57881	0.8222
STK38	5	-0.24745	-2.0745	0.24675	0.6741	0.038031	0.37096
STK38L	5	0.1988	1.1456	0.083583	0.41794	0.25196	0.63152
STK39	5	0.13673	1.0601	0.24148	0.67016	0.28909	0.65576
STK4	5	-0.092651	-0.66305	0.663	0.91762	0.5073	0.78427
STK40	5	-0.031662	-0.29136	0.92597	0.9847	0.77077	0.91302
STMN1	5	0.0035793	0.030243	0.89148	0.97833	0.97587	0.9906
STMN2	5	0.090604	0.55183	0.43519	0.81753	0.58107	0.82376
STMN3	6	-0.01755	-0.16662	0.98051	0.99774	0.86767	0.95113
STMN4	5	0.20679	1.8496	0.070143	0.37939	0.064374	0.47066
STMND1	5	0.063365	0.41413	0.56898	0.88144	0.67878	0.87073
STOM	8	0.012534	0.1683	0.74836	0.94562	0.86635	0.95026
STOML1	5	0.040047	0.45504	0.69432	0.92855	0.64908	0.8564
STOML2	5	0.11135	1.0027	0.34105	0.75805	0.316	0.67351
STOML3	5	0.21214	1.316	0.062812	0.36157	0.18818	0.59105
STON1	4	0.029144	0.26423	0.79451	0.95677	0.7916	0.92176
STON1-GTF2A1L	4	-0.018215	-0.2771	0.98462	0.99843	0.7817	0.91756
STON2	5	0.2427	1.8154	0.030879	0.24269	0.069459	0.48177
STOX1	12	-0.049472	-0.50138	0.86099	0.97094	0.6161	0.83934
STOX2	5	0.1924	1.7695	0.094191	0.44259	0.07681	0.49019
STPG1	5	0.015137	0.14727	0.8305	0.96705	0.88292	0.95704
STPG2	4	0.14645	0.81363	0.2678	0.69494	0.41586	0.73524
STRA13	3	-0.073536	-0.70483	0.73353	0.94113	0.48091	0.77099
STRA6	5	0.1003	0.91097	0.39109	0.79206	0.36231	0.70068
STRA8	5	0.10549	0.99985	0.36716	0.77641	0.31738	0.67386
STRADA	5	0.012709	0.094785	0.84339	0.97009	0.92449	0.97357
STRADB	5	-0.15204	-1.0895	0.46035	0.83041	0.27593	0.64903
STRAP	5	-0.49507	-2.3651	0.038321	0.27755	0.018024	0.22522
STRBP	5	-0.1469	-1.2537	0.47567	0.83595	0.20994	0.60396
STRC	5	-0.25471	-1.7948	0.23492	0.66374	0.072682	0.48765
STRIP1	5	0.014666	0.1705	0.83256	0.96705	0.86461	0.94992
STRIP2	5	0.048897	0.54671	0.64673	0.91142	0.58458	0.82589
STRN	5	-0.006852	-0.050657	0.94757	0.98843	0.9596	0.98464
STRN3	5	-0.34013	-2.4127	0.12668	0.50734	0.015836	0.20528
STRN4	5	0.025787	0.23106	0.77113	0.95005	0.81727	0.93204
STS	5	0.36724	1.8367	0.0010552	0.022975	0.066247	0.476
STT3A	5	0.040712	0.43331	0.69071	0.92813	0.66479	0.86427
STT3B	5	0.023769	0.24025	0.78285	0.95424	0.81013	0.92987
STUB1	5	-0.1335	-1.6262	0.51549	0.85564	0.1039	0.52758
STX10	5	-0.13416	-1.074	0.51377	0.85467	0.28281	0.65246
STX11	5	0.19381	1.5101	0.092525	0.43982	0.13103	0.55144
STX12	5	0.098784	0.96984	0.39803	0.79731	0.33213	0.68323
STX16	5	0.1493	1.0675	0.19816	0.61987	0.28576	0.65417
STX17	5	0.014743	0.10912	0.83233	0.96705	0.91311	0.96822
STX18	5	-0.88023	-3.4368	0.0010552	0.022975	0.00058873	0.01672
STX19	5	0.062328	0.44002	0.57403	0.88327	0.65993	0.86137
STX1A	5	0.025016	0.19497	0.77619	0.95178	0.84542	0.94338
STX1B	5	-0.25167	-1.6758	0.2397	0.66811	0.093785	0.51504
STX2	5	-0.076147	-0.47938	0.73126	0.9403	0.63166	0.84733
STX3	5	0.14542	0.89228	0.21132	0.63778	0.37225	0.70755
STX4	5	-0.34965	-2.3255	0.11835	0.49443	0.020044	0.24215
STX5	5	-1.7451	-4.0562	0	0	4.9882e-05	0.0026972
STX6	6	0.16414	1.2772	0.11924	0.49676	0.20152	0.59856
STX7	5	-0.10211	-0.85526	0.62712	0.90466	0.3924	0.7212
STX8	5	-0.010552	-0.079226	0.9674	0.99361	0.93685	0.97856
STXBP1	5	-0.018855	-0.21602	0.99056	0.99882	0.82898	0.93675
STXBP2	5	-0.035457	-0.4457	0.90786	0.98174	0.65582	0.85984
STXBP3	5	-0.066113	-0.52116	0.77213	0.95057	0.60226	0.83289
STXBP4	5	-0.13465	-1.3826	0.51216	0.85421	0.16679	0.57899
STXBP5	5	0.17829	1.4661	0.12313	0.50375	0.14263	0.56203
STXBP5L	5	-0.16196	-1.3469	0.4328	0.81605	0.178	0.58606
STXBP6	5	-0.11196	-0.79576	0.59086	0.88755	0.42617	0.7412
STYK1	5	0.26852	1.5773	0.016606	0.16941	0.11472	0.53733
STYX	5	-0.16119	-0.49243	0.43447	0.8166	0.62242	0.84173
STYXL1	5	0.095207	0.94268	0.41564	0.80718	0.34584	0.69215
SUB1	5	-7.338e-05	-0.00036133	0.91081	0.98223	0.99971	0.9998
SUCLA2	5	-0.58666	-2.5174	0.018383	0.18117	0.011823	0.16588
SUCLG1	5	0.083638	0.65708	0.47029	0.83578	0.51113	0.78716
SUCLG2	5	0.055506	0.56466	0.60946	0.89598	0.5723	0.81947
SUCNR1	5	-0.026667	-0.15548	0.95152	0.98903	0.87644	0.95403
SUCO	5	0.20824	1.6286	0.068088	0.37596	0.1034	0.52703
SUDS3	5	-0.88391	-3.1642	0.0010552	0.022975	0.0015549	0.035848
SUFU	5	0.098208	1.5643	0.40081	0.79922	0.11775	0.53828
SUGP1	5	-0.58073	-2.8629	0.018994	0.18437	0.0041983	0.075821
SUGP2	5	-0.12727	-1.1806	0.53704	0.86746	0.23774	0.62271
SUGT1	6	-0.41897	-1.4136	0.048595	0.31441	0.15747	0.57167
SULF1	5	0.083646	0.78641	0.47012	0.83578	0.43163	0.74464
SULF2	5	0.15516	1.3905	0.18072	0.59456	0.16437	0.57626
SULT1A1	4	-0.33992	-1.7589	0.16572	0.57395	0.078594	0.4924
SULT1A2	4	-0.0073711	-0.036581	0.96529	0.99337	0.97082	0.98917
SULT1B1	5	0.060056	0.35218	0.58497	0.88677	0.7247	0.89192
SULT1C2	5	0.096264	0.66837	0.41125	0.80515	0.5039	0.78232
SULT1C3	5	-0.14902	-1.2168	0.46957	0.83578	0.22367	0.61205
SULT1C4	5	0.14394	0.98755	0.21643	0.64355	0.32337	0.67774
SULT1E1	5	0.082362	0.37425	0.47506	0.83595	0.70822	0.88428
SULT2A1	5	-0.04365	-0.47152	0.87021	0.97257	0.63727	0.85017
SULT2B1	5	-0.099709	-1.0633	0.63601	0.90749	0.28764	0.65475
SULT4A1	5	0.266	1.9725	0.018105	0.18021	0.04855	0.42343
SULT6B1	5	-0.11083	-1.0707	0.59519	0.88908	0.28432	0.65367
SUMF1	5	0.23431	1.4335	0.03882	0.27949	0.15172	0.56738
SUMF2	11	0.081756	1.2936	0.25703	0.68614	0.19581	0.59676
SUMO1	6	-0.12387	-0.67124	0.52916	0.86351	0.50206	0.78186
SUMO2	2	-0.97083	-2.4527	0.028657	0.23306	0.014178	0.19122
SUMO3	6	0.14344	1.2041	0.17455	0.58627	0.22857	0.61662
SUMO4	3	-0.13535	-0.56021	0.54965	0.87237	0.57534	0.82039
SUN1	4	0.31632	1.6963	0.010774	0.12925	0.089823	0.51139
SUN2	5	0.11904	1.2182	0.3069	0.72845	0.22315	0.61172
SUN3	5	0.22858	1.0691	0.044096	0.30008	0.28501	0.65417
SUN5	5	-0.013683	-0.16868	0.98495	0.99843	0.86605	0.9501
SUOX	5	-0.057113	-0.44587	0.81062	0.95982	0.65569	0.85984
SUPT16H	5	-1.9196	-4.5535	0	0	5.2768e-06	0.00047507
SUPT20H	5	0.25619	1.6526	0.02327	0.2058	0.098414	0.52196
SUPT3H	5	0.018988	0.18376	0.80806	0.95944	0.8542	0.9467
SUPT4H1	5	-1.0171	-3.3517	0.00011107	0.0032949	0.00080326	0.021208
SUPT5H	5	-1.9193	-5.3851	0	0	7.2423e-08	1.9758e-05
SUPT6H	5	-1.9056	-5.0437	0	0	4.565e-07	7.7545e-05
SUPT7L	5	0.098003	0.50908	0.40192	0.79998	0.6107	0.83698
SUPV3L1	5	-0.56295	-2.6414	0.021659	0.19787	0.0082563	0.12717
SURF1	5	0.027306	0.2677	0.76325	0.94852	0.78893	0.92103
SURF2	5	-0.15197	-1.5962	0.46062	0.83065	0.11045	0.53457
SURF4	4	-0.017338	-0.22806	0.9885	0.99843	0.8196	0.93367
SURF6	5	-0.80237	-3.2356	0.0026658	0.046738	0.0012139	0.029616
SUSD1	5	0.19394	1.2556	0.092414	0.43963	0.20927	0.60386
SUSD2	5	0.028912	0.26175	0.75336	0.94644	0.79351	0.92268
SUSD3	5	0.035497	0.46635	0.71671	0.93482	0.64096	0.85235
SUSD4	5	-0.17478	-1.2288	0.39748	0.79682	0.21913	0.60854
SUSD5	5	-0.046279	-0.45883	0.85899	0.97057	0.64636	0.85494
SUV39H1	5	0.28113	1.9708	0.011829	0.13698	0.04875	0.42381
SUV39H2	8	0.0082655	0.046364	0.77424	0.95102	0.96302	0.98585
SUV420H1	5	-0.37152	-1.9964	0.099134	0.45455	0.045886	0.41331
SUV420H2	5	0.23226	1.4668	0.040653	0.28594	0.14242	0.56172
SUZ12	5	-0.38173	-2.0482	0.091914	0.43899	0.040536	0.38762
SV2A	5	-0.031848	-0.29133	0.92502	0.98457	0.7708	0.91302
SV2B	5	0.18759	1.4787	0.10285	0.46265	0.13923	0.5591
SV2C	5	-0.042983	-0.56926	0.87326	0.97344	0.56918	0.81776
SVEP1	5	0.08081	0.78783	0.48256	0.83939	0.4308	0.74371
SVIL	5	0.18995	1.6996	0.098412	0.45262	0.089215	0.51139
SVIP	2	0.025366	0.17382	0.91381	0.98274	0.862	0.94908
SVOPL	5	0.063932	0.77706	0.56614	0.88039	0.43713	0.7475
SWAP70	5	0.068791	0.47537	0.54126	0.86956	0.63452	0.84848
SWSAP1	5	-0.092564	-0.7913	0.66322	0.91762	0.42877	0.74213
SWT1	5	-0.01182	-0.086406	0.97429	0.99614	0.93114	0.97598
SYAP1	5	0.11345	0.95428	0.33139	0.74815	0.33994	0.68924
SYBU	5	0.11114	1.3412	0.34211	0.75993	0.17985	0.58793
SYCE1	5	0.2363	1.9257	0.03671	0.27068	0.054146	0.44457
SYCE1L	5	0.081716	0.85553	0.47762	0.83772	0.39226	0.72108
SYCE2	5	0.14111	1.1817	0.2262	0.65311	0.23732	0.62271
SYCE3	5	0.16753	1.309	0.14606	0.53871	0.19054	0.59243
SYCN	5	0.068824	0.73714	0.54121	0.86956	0.46103	0.75944
SYCP1	5	0.10122	0.44815	0.38709	0.79061	0.65404	0.85905
SYCP2	5	0.11512	0.96998	0.32345	0.74248	0.33206	0.68323
SYCP2L	5	-0.060274	-0.40914	0.79657	0.95741	0.68244	0.87222
SYCP3	5	0.085152	0.46847	0.46251	0.83139	0.63945	0.85143
SYDE1	5	-0.060943	-0.67256	0.79396	0.95652	0.50123	0.78146
SYDE2	5	0.11589	1.1349	0.3195	0.73785	0.2564	0.63418
SYF2	4	-0.7133	-2.6473	0.013718	0.14988	0.0081145	0.12562
SYK	5	0.065016	0.46326	0.56042	0.87694	0.64318	0.85308
SYMPK	5	-1.0244	-3.9107	0.00011107	0.0032949	9.2035e-05	0.0042167
SYN1	5	0.063262	0.56326	0.56981	0.88144	0.57326	0.81993
SYN3	5	0.24217	1.7544	0.031378	0.24555	0.079359	0.49345
SYNC	5	0.11262	1.0067	0.33511	0.75228	0.31407	0.67193
SYNCRIP	5	-0.36624	-2.5388	0.10419	0.46528	0.011124	0.15947
SYNDIG1	5	0.20283	1.2923	0.076419	0.39942	0.19624	0.5968
SYNDIG1L	5	0.069216	0.67955	0.53893	0.8679	0.49679	0.77974
SYNE1	5	0.18231	1.5565	0.11485	0.48843	0.11959	0.54038
SYNE2	14	0.025054	0.32248	0.53243	0.8658	0.74709	0.90277
SYNE3	5	0.21992	1.9306	0.053204	0.33264	0.053533	0.44312
SYNE4	5	-0.0034771	-0.02828	0.92802	0.98515	0.97744	0.99097
SYNGAP1	5	-0.0085423	-0.09994	0.9569	0.99069	0.92039	0.97157
SYNGR1	5	-0.13985	-1.1823	0.49606	0.84674	0.23707	0.62271
SYNGR2	5	-0.014997	-0.103	0.99089	0.99882	0.91796	0.97051
SYNGR3	5	-0.15769	-1.0102	0.44557	0.82264	0.31241	0.67029
SYNGR4	5	-0.068617	-0.74101	0.76164	0.94802	0.45869	0.75824
SYNJ1	5	0.087965	0.85208	0.44796	0.82466	0.39417	0.72261
SYNJ2	5	0.068101	0.57092	0.54393	0.86985	0.56806	0.81698
SYNJ2BP	5	0.1067	0.71371	0.3621	0.77444	0.4754	0.76848
SYNPO	5	0.15221	1.5126	0.18944	0.60737	0.13037	0.55098
SYNPO2	5	0.018318	0.18546	0.81173	0.96011	0.85287	0.94644
SYNPO2L	5	-0.20569	-1.7244	0.32611	0.74433	0.084634	0.50476
SYNPR	5	0.098107	0.96134	0.40109	0.79936	0.33638	0.68659
SYNRG	5	0.090033	0.79871	0.43858	0.81911	0.42446	0.74
SYP	5	0.23642	1.8933	0.036599	0.27019	0.058324	0.46017
SYPL1	5	0.2386	0.95066	0.034933	0.26296	0.34178	0.69024
SYPL2	5	-0.070898	-0.65552	0.75214	0.94607	0.51213	0.78796
SYS1	7	-1.0619	-4.2039	0	0	2.6238e-05	0.0016291
SYT1	5	0.10928	0.90307	0.35049	0.76571	0.36649	0.70423
SYT10	4	0.29615	1.4678	0.017216	0.17367	0.14215	0.56144
SYT11	5	0.10661	1.0476	0.3626	0.77478	0.29483	0.65856
SYT12	5	0.13767	1.3835	0.23764	0.6661	0.16653	0.57859
SYT13	5	0.088515	0.87699	0.44502	0.82258	0.38049	0.7127
SYT14	5	0.028649	0.21597	0.75525	0.94655	0.82901	0.93675
SYT15	5	-0.35824	-2.1613	0.1113	0.48092	0.030675	0.32509
SYT16	5	0.17422	1.6327	0.13179	0.5171	0.10253	0.52632
SYT17	5	0.020571	0.16854	0.79946	0.95795	0.86616	0.95011
SYT2	5	-0.21185	-1.4841	0.31251	0.73123	0.13777	0.55791
SYT3	5	0.14978	1.6799	0.19688	0.61813	0.092982	0.51396
SYT4	5	0.25935	1.7422	0.021604	0.19766	0.081479	0.49841
SYT5	5	0.11852	0.9424	0.30934	0.72992	0.34599	0.69215
SYT6	5	0.075074	0.51687	0.50939	0.85283	0.60525	0.8342
SYT7	5	-0.13011	-0.81326	0.52744	0.86234	0.41607	0.73528
SYT8	5	0.17771	1.5298	0.12418	0.50508	0.12607	0.54766
SYT9	5	0.22091	1.7765	0.051538	0.32561	0.075647	0.48849
SYTL1	5	0.028569	0.29535	0.75564	0.94657	0.76773	0.91222
SYTL2	16	0.14574	2.0422	0.021326	0.19692	0.041132	0.39104
SYTL3	5	0.22975	1.7443	0.04293	0.29493	0.081112	0.49722
SYTL4	5	0.13258	1.374	0.25603	0.68509	0.16944	0.58078
SYTL5	5	0.26394	1.8419	0.01916	0.18548	0.065496	0.47293
SYVN1	5	-0.18571	-1.3592	0.36915	0.77752	0.17408	0.58484
SZRD1	5	-0.13895	-1.3335	0.49828	0.84769	0.18237	0.5895
SZT2	5	0.21866	1.8874	0.054537	0.33642	0.059112	0.46237
T	5	0.16958	1.1684	0.14223	0.53434	0.24265	0.62515
TAAR1	5	0.047549	0.23501	0.65456	0.914	0.8142	0.9312
TAAR2	5	0.025201	0.19048	0.77496	0.95113	0.84893	0.94478
TAAR5	5	0.14686	1.2519	0.20671	0.63267	0.2106	0.60412
TAAR6	5	0.069867	0.57596	0.53604	0.86745	0.56464	0.816
TAAR8	5	0.11563	0.95326	0.32056	0.73877	0.34046	0.68937
TAB1	5	0.042841	0.26085	0.67972	0.92356	0.79421	0.92285
TAB2	5	0.31785	1.617	0.0039431	0.062721	0.10587	0.53086
TAB3	5	0.16288	1.2432	0.15878	0.56092	0.21379	0.60611
TAC1	8	0.027763	0.39014	0.65634	0.91498	0.69643	0.87938
TAC3	5	-0.0095446	-0.083015	0.96223	0.99221	0.93384	0.97725
TAC4	7	-0.26289	-2.0781	0.16006	0.56398	0.037701	0.36934
TACC1	5	-0.024234	-0.18435	0.96446	0.99308	0.85374	0.9467
TACC2	5	0.17427	1.8848	0.13173	0.5171	0.059463	0.46269
TACC3	5	-0.20822	-2.4833	0.32089	0.73935	0.013017	0.17947
TACO1	5	-0.0031051	-0.032574	0.92597	0.9847	0.97401	0.99019
TACR1	5	-0.062063	-0.67271	0.7884	0.95551	0.50113	0.78146
TACR2	5	0.065562	0.89926	0.55859	0.87664	0.36852	0.70548
TACR3	5	0.02034	0.25971	0.80079	0.95821	0.79509	0.92302
TACSTD2	5	0.0039071	0.050601	0.8892	0.97735	0.95964	0.98464
TADA1	5	0.14101	0.90419	0.22648	0.65311	0.3659	0.70358
TADA2A	4	-0.44685	-2.1923	0.08225	0.41589	0.028355	0.30849
TADA2B	5	0.12318	0.87859	0.29057	0.71526	0.37962	0.71199
TADA3	5	-0.018981	-0.24919	0.99006	0.99866	0.80321	0.92666
TAF1	5	-1.139	-3.7996	0	0	0.00014494	0.0059719
TAF10	5	-0.65793	-2.7817	0.010608	0.12784	0.0054075	0.091856
TAF11	5	-0.29607	-1.6635	0.17566	0.58868	0.096206	0.51741
TAF12	5	-0.882	-3.081	0.0010552	0.022975	0.0020629	0.044324
TAF13	5	-0.32185	-1.7131	0.14645	0.53934	0.086701	0.50802
TAF15	5	0.43955	1.772	0.00011107	0.0032949	0.076394	0.48929
TAF1A	5	-0.47071	-2.1966	0.046818	0.30927	0.028051	0.30667
TAF1B	5	-0.7847	-2.754	0.0031101	0.053283	0.0058871	0.097788
TAF1C	5	-0.77013	-3.6203	0.0036654	0.059729	0.00029424	0.010218
TAF1D	4	-0.13404	-0.87114	0.53965	0.86891	0.38368	0.71411
TAF1L	5	0.16602	0.68701	0.14973	0.54487	0.49208	0.77729
TAF2	5	-0.61787	-2.3675	0.014273	0.15426	0.017907	0.22406
TAF3	5	-0.13472	-0.99658	0.51205	0.85419	0.31897	0.67561
TAF4	5	-0.11799	-0.73967	0.56942	0.88144	0.4595	0.75847
TAF4B	5	-0.060346	-0.77502	0.79635	0.95721	0.43833	0.74761
TAF5	5	-0.48213	-2.6286	0.042486	0.29367	0.0085727	0.13038
TAF5L	5	0.068266	0.59576	0.54321	0.86985	0.55134	0.80957
TAF6	5	-1.2716	-4.2325	0	0	2.3111e-05	0.0014702
TAF6L	5	0.002932	0.031435	0.89581	0.97924	0.97492	0.99035
TAF7	5	-0.26861	-1.8649	0.21348	0.64152	0.062189	0.46799
TAF7L	5	0.18334	0.92004	0.11257	0.48423	0.35755	0.6988
TAF8	5	-0.60052	-2.6538	0.016828	0.17107	0.0079598	0.12409
TAF9	5	0.069727	0.91086	0.5366	0.86746	0.36237	0.70068
TAF9B	5	0.060654	0.35979	0.58219	0.88572	0.719	0.88857
TAGAP	12	0.2028	2.3665	0.005998	0.086538	0.017959	0.22457
TAGLN	4	0.12372	0.59963	0.35033	0.76571	0.54875	0.80832
TAGLN2	5	-0.1092	-1.0879	0.60136	0.89222	0.27664	0.64922
TAGLN3	5	0.015347	0.14217	0.82933	0.96647	0.88695	0.95856
TAL1	5	0.14699	1.6028	0.20654	0.63267	0.10898	0.53438
TAL2	5	-0.11111	-0.7226	0.59375	0.8884	0.46993	0.76637
TALDO1	5	-0.048729	-0.29839	0.84905	0.97009	0.7654	0.91089
TAMM41	5	-0.10209	-0.8186	0.62735	0.90475	0.41301	0.73361
TANC1	5	0.043971	0.40117	0.67366	0.92169	0.6883	0.87495
TANC2	4	-0.12839	-1.1039	0.5562	0.875	0.26963	0.64482
TANGO2	14	-0.075331	-0.93083	0.675	0.92208	0.35194	0.69542
TANGO6	5	-1.4582	-4.6791	0	0	2.8815e-06	0.00028986
TANK	7	0.0065124	0.046829	0.82595	0.96465	0.96265	0.98575
TAOK1	5	0.17517	1.4186	0.12973	0.51351	0.15601	0.57039
TAOK2	5	-0.0077769	-0.069114	0.95246	0.98927	0.9449	0.98062
TAOK3	5	0.088443	0.79786	0.44546	0.82258	0.42495	0.74037
TAP1	5	-0.044267	-0.22643	0.86782	0.97231	0.82087	0.93417
TAP2	5	0.048349	0.49574	0.64978	0.91259	0.62008	0.84113
TAPBP	5	-0.13576	-1.1603	0.50861	0.85219	0.24593	0.62794
TAPBPL	5	0.068605	0.8271	0.54199	0.86985	0.40818	0.73117
TAPT1	5	0.066553	0.5324	0.55282	0.87385	0.59445	0.83051
TARBP1	5	-0.029347	-0.23878	0.93691	0.98632	0.81128	0.93005
TARBP2	5	-0.19129	-1.3711	0.35583	0.76896	0.17035	0.58078
TARDBP	4	-0.83473	-2.4202	0.0061091	0.087649	0.015513	0.20241
TARM1	5	0.17174	1.1229	0.13723	0.52664	0.26146	0.63853
